Name,Algorithm,Reduced,Iterations,Time,Cost,Total_operators
The Complexity of,model greedy,False,1,10.68518590927124,9.866636400000019,7
Title-Guided Encoding for,model greedy,True,3,16.135681867599487,32.55556567000005,27
Token-Level Contrastive Learning,model greedy,True,3,17.924254417419434,32.59702054999997,23
Top-N Recommender System,model greedy,False,2,11.27034616470337,16.50400535,31
Topical Phrase Extraction,model greedy,False,1,5.237484931945801,2.5919622699999962,16
Topological Pooling on,model greedy,True,3,43.467989921569824,34.480901600000024,17
Toward a Human-Level,model greedy,True,4,16.90272617340088,35.48439399999998,16
Towards an Integrative,model greedy,False,1,17.16745138168335,12.17651520000004,6
Towards Autonomous Satellite,model greedy,False,2,17.968952655792236,17.740772800000002,14
Towards Cognitive Robots,model greedy,True,4,23.213645219802856,39.44128889999997,16
Treatment effect estimation,model greedy,False,1,7.34853982925415,11.06151520000003,10
