Name,Algorithm,Reduced,Iterations,Time,Cost
83843_3,simple greedy,True,8,18.9872784614563,120.30364235999998
124436_1,simple greedy,True,1,2.2980005741119385,10.0
23938_1,simple greedy,True,7,16.622167587280273,69.26141686375419
74489_1,simple greedy,True,18,41.14022994041443,176.6502327448468
152074_3,simple greedy,True,5,11.57551097869873,49.98607055999999
23722_2,simple greedy,True,5,10.75724744796753,32.24756526538115
110417_2,simple greedy,True,1,2.2489843368530273,4.661218571792637
62909_3,simple greedy,True,1,2.3626809120178223,0.0
129427_1,simple greedy,True,14,32.92492365837097,162.63211778005004
20695_2,simple greedy,True,5,11.686753273010254,30.009999999999998
140099_1,simple greedy,True,3,6.874630689620972,29.9
92517_3,simple greedy,True,14,32.280617475509644,198.2312794677611
61905_3,simple greedy,True,10,21.98127770423889,151.99065335999995
76554_2,simple greedy,True,13,28.723188638687134,145.46984969881782
137290_1,simple greedy,True,3,7.057126760482788,22.62789443999999
171929_3,simple greedy,True,10,23.317626476287842,76.13451941099589
89628_1,simple greedy,True,15,33.436240434646606,132.74643216811378
69403_3,simple greedy,True,9,20.017481327056885,69.81
117573_1,simple greedy,True,6,13.23760461807251,43.487411742000674
87784_1,simple greedy,True,10,22.969680547714233,98.23854696974377
113785_1,simple greedy,True,15,33.48374605178833,171.20938683485463
99229_3,simple greedy,True,23,51.68293619155884,370.8052888361075
101437_1,simple greedy,True,3,6.614280939102173,25.255787880000014
131096_1,simple greedy,True,23,50.87523603439331,326.04506968532695
103943_1,simple greedy,True,5,12.525229930877686,47.86118003354686
113762_1,simple greedy,True,1,2.215074300765991,4.855183223254323
24143_3,simple greedy,True,8,17.917125940322876,62.04546983005005
35885_1,simple greedy,True,5,10.702390432357788,60.057192929999985
163248_2,simple greedy,True,13,31.361215591430664,160.4252166300501
49092_3,simple greedy,True,17,37.06620979309082,253.27252570535984
39392_2,simple greedy,True,12,24.914385318756104,113.91671780981017
156966_1,simple greedy,True,7,15.788792610168457,48.418595960000005
26979_2,simple greedy,True,13,28.557148218154907,107.62146292855509
57514_2,simple greedy,True,7,16.313390970230103,95.44191597711021
38655_2,simple greedy,True,21,47.10014247894287,305.28993750865527
137455_1,simple greedy,True,16,38.73343086242676,176.7522444238059
167392_1,simple greedy,True,22,48.50533866882324,229.23697568958497
38547_1,simple greedy,True,5,11.697767496109009,25.24383226951838
104919_2,simple greedy,True,8,19.221602201461792,74.57166552715815
137463_2,simple greedy,True,8,18.67306399345398,43.78855240370578
164024_1,simple greedy,True,8,18.632179021835327,57.96704234705584
123509_2,simple greedy,True,6,13.478973865509033,44.6531146869421
103854_2,simple greedy,True,7,17.160119771957397,109.86645915523741
125739_3,simple greedy,True,5,11.06941556930542,44.05249153
136762_1,simple greedy,True,5,11.832356452941895,91.98854639999999
107965_1,simple greedy,True,10,22.247522354125977,77.86704234705583
50972_1,simple greedy,True,10,23.935001134872437,103.68532232801206
