Name,Algorithm,Reduced,Iterations,Time,Cost,Total_operators
Task-Driven Causal Feature,non stop regreession model greedy,True,5,18.611668825149536,32.73802654999999,5
That_s Mine! Learning,non stop regreession model greedy,True,10,31.051382303237915,80.16468655000003,10
The Complexity of,non stop regreession model greedy,False,7,39.897305488586426,47.19658310000001,7
Title-Guided Encoding for,non stop regreession model greedy,True,10,33.08709478378296,62.32461602000002,10
Token-Level Contrastive Learning,non stop regreession model greedy,False,11,43.32978439331055,288.0658788499999,11
Top-N Recommender System,non stop regreession model greedy,False,8,22.832614421844482,42.49396669999989,8
Topical Phrase Extraction,non stop regreession model greedy,True,6,15.709015607833862,57.39113435099996,9
Topological Pooling on,non stop regreession model greedy,True,4,35.64423322677612,25.576643999999973,4
Toward a Human-Level,non stop regreession model greedy,True,6,15.252479076385498,49.331250424999965,6
Towards an Integrative,non stop regreession model greedy,False,3,25.46880555152893,18.071886399999983,3
Towards Autonomous Satellite,non stop regreession model greedy,True,6,28.44705867767334,49.3045228,6
Towards Cognitive Robots,non stop regreession model greedy,True,4,13.323975801467896,28.59274774999998,4
Treatment effect estimation,non stop regreession model greedy,False,4,14.769255876541138,35.530757600000015,4
